ts,mean_latency,stdev_latency,latencies,latencies_smoothed,first_order_deriv,second_order_deriv,packet_loss,bw_ratio
1.941719,0.04173417500000000231671209994,-0.00001517500000000231671209994,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
2.041719,0.04173661250000000231684740837,-0.00001761250000000231684740837,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
2.141719,0.04173853750000000231695426734,-0.00001953750000000231695426734,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
2.241719,0.04173802500000000231692581788,-0.00001902500000000231692581788,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
2.341719,0.04173751250000000231689736840,-0.00001851250000000231689736840,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
2.441719,0.04173700000000000231686891894,-0.00001800000000000231686891894,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
2.541719,0.04173700000000000231686891895,0.00000849999999999768313108105,0.041719,0.04174550,0.00002650,0.00002650,0.0,0.5309444199104157
2.641825,0.04173700000000000231686891894,0.00000849999999999768313108106,0.041825,0.04174550,0E-8,-0.00002650,0.0,0.5274174343548287
2.741719,0.04173700000000000231686891895,0.00005724999999999768313108105,0.041719,0.04179425,0.00004875,0.00004875,0.0,0.5309444199104157
2.841914,0.04173700000000000231686891894,0.00005724999999999768313108106,0.041914,0.04179425,0E-8,-0.00004875,0.0,0.5244920852548921
2.941719,0.04173700000000000231686891895,0.00003074999999999768313108105,0.041719,0.04176775,-0.00002650,-0.00002650,0.0,0.5309444199104157
3.041719,0.04173700000000000231686891894,0.00004549999999999768313108106,0.041719,0.04178250,0.00001475,0.00004125,0.0,0.5309444199104157
3.141778,0.04173700000000000231686891893,-0.00000325000000000231686891893,0.041778,0.04173375,-0.00004875,-0.00006350,0.0,0.5289754871150221
3.241719,0.04173700000000000231686891892,-0.00000325000000000231686891892,0.041719,0.04173375,0E-8,0.00004875,0.0,0.5309444199104157
3.341719,0.04173700000000000231686891893,-0.00000325000000000231686891893,0.041719,0.04173375,0E-8,0E-8,0.0,0.5309444199104157
3.441719,0.04173700000000000231686891892,-0.00001800000000000231686891892,0.041719,0.04171900,-0.00001475,-0.00001475,0.0,0.5309444199104157
3.541719,0.04173700000000000231686891893,-0.00001800000000000231686891893,0.041719,0.04171900,0E-8,0.00001475,0.0,0.5309444199104157
3.641719,0.04173567500000000231679536664,-0.00001667500000000231679536664,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
3.741719,0.04173447500000000231672875326,-0.00001547500000000231672875326,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
3.841719,0.04173083750000000231652683144,-0.00001183750000000231652683144,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
3.941719,0.04172720000000000231632490964,-0.00000820000000000231632490964,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
4.041719,0.04172488750000000231619654010,-0.00000588750000000231619654010,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
4.141719,0.04172171250000000231602029219,-0.00000271250000000231602029219,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
4.241719,0.04172103750000000231598282217,-0.00000203750000000231598282217,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
4.341719,0.04172036250000000231594535215,-0.00000136250000000231594535215,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
4.441719,0.04171968750000000231590788213,-6.8750000000231590788213E-7,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
4.541719,0.04171975000000000231591135157,-7.5000000000231591135157E-7,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
4.641719,0.04171975000000000231591135158,0.00000174999999999768408864842,0.041719,0.04172150,0.00000250,0.00000250,0.0,0.5309444199104157
4.741729,0.04171975000000000231591135157,0.00000174999999999768408864843,0.041729,0.04172150,0E-8,-0.00000250,0.0,0.5306096715213416
4.841719,0.04171975000000000231591135158,0.00000174999999999768408864842,0.041719,0.04172150,0E-8,0E-8,0.0,0.5309444199104157
4.941719,0.04171975000000000231591135157,0.00000174999999999768408864843,0.041719,0.04172150,0E-8,0E-8,0.0,0.5309444199104157
5.041719,0.04172072500000000231596547495,-0.00000172500000000231596547495,0.041719,0.04171900,-0.00000250,-0.00000250,0.0,0.5309444199104157
5.141719,0.04172170000000000231601959831,-0.00000145000000000231601959831,0.041719,0.04172025,0.00000125,0.00000375,0.0,0.5309444199104157
5.241724,0.04172267500000000231607372169,-0.00000242500000000231607372169,0.041724,0.04172025,0E-8,-0.00000125,0.0,0.5307769929364279
5.341719,0.04172365000000000231612784505,-0.00000340000000000231612784505,0.041719,0.04172025,0E-8,0E-8,0.0,0.5309444199104157
5.441719,0.04172372500000000231613200840,-0.00000347500000000231613200840,0.041719,0.04172025,0E-8,0E-8,0.0,0.5309444199104157
5.541719,0.04172380000000000231613617174,-0.00000480000000000231613617174,0.041719,0.04171900,-0.00000125,-0.00000125,0.0,0.5309444199104157
5.641719,0.04172387500000000231614033508,-0.00000487500000000231614033508,0.041719,0.04171900,0E-8,0.00000125,0.0,0.5309444199104157
5.741719,0.04172382500000000231613755952,-0.00000482500000000231613755952,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
5.841719,0.04172370000000000231613062063,-0.00000470000000000231613062063,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
5.941719,0.04172357500000000231612368173,0.00001492499999999768387631827,0.041719,0.04173850,0.00001950,0.00001950,0.0,0.5309444199104157
6.041797,0.04172345000000000231611674283,0.00001504999999999768388325717,0.041797,0.04173850,0E-8,-0.00001950,0.0,0.5283445288467575
6.141719,0.04172345000000000231611674283,0.00001504999999999768388325717,0.041719,0.04173850,0E-8,0E-8,0.0,0.5309444199104157
6.241719,0.04172338750000000231611327339,0.00001511249999999768388672661,0.041719,0.04173850,0E-8,0E-8,0.0,0.5309444199104157
6.341719,0.04172332500000000231610980394,-0.00000282500000000231610980394,0.041719,0.04172050,-0.00001800,-0.00001800,0.0,0.5309444199104157
6.441725,0.04172326250000000231610633449,-0.00000276250000000231610633449,0.041725,0.04172050,0E-8,0.00001800,0.0,0.5307435202118939
6.541719,0.04172320000000000231610286505,-0.00000270000000000231610286505,0.041719,0.04172050,0E-8,0E-8,0.0,0.5309444199104157
6.641719,0.04172320000000000231610286505,-0.00000270000000000231610286505,0.041719,0.04172050,0E-8,0E-8,0.0,0.5309444199104157
6.741719,0.04172320000000000231610286505,-0.00000420000000000231610286505,0.041719,0.04171900,-0.00000150,-0.00000150,0.0,0.5309444199104157
6.841719,0.04172320000000000231610286505,-0.00000420000000000231610286505,0.041719,0.04171900,0E-8,0.00000150,0.0,0.5309444199104157
6.941719,0.04172320000000000231610286505,-0.00000420000000000231610286505,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.041719,0.04172222500000000231604874167,-0.00000322500000000231604874167,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.141719,0.04172125000000000231599461830,-0.00000225000000000231599461830,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.241719,0.04172027500000000231594049492,-0.00000127500000000231594049492,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.341719,0.04171930000000000231588637155,-3.0000000000231588637155E-7,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.441719,0.04171922500000000231588220821,-2.2500000000231588220821E-7,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.541719,0.04171915000000000231587804488,-1.5000000000231587804488E-7,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.641719,0.04171907500000000231587388154,-7.500000000231587388154E-8,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.741719,0.04171900000000000231586971821,-2.31586971821E-18,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.841719,0.04171998750000000231592453547,-9.8750000000231592453547E-7,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
7.941719,0.04172097500000000231597935273,-0.00000197500000000231597935273,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.041719,0.04172196250000000231603416999,-0.00000296250000000231603416999,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.141719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.241719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.341719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.441719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.541719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.641719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
8.741719,0.04172295000000000231608898725,0.00001579999999999768391101275,0.041719,0.04173875,0.00001975,0.00001975,0.0,0.5309444199104157
8.841798,0.04172295000000000231608898725,0.00001579999999999768391101275,0.041798,0.04173875,0E-8,-0.00001975,0.0,0.528278199736363
8.941719,0.04172295000000000231608898725,0.00001579999999999768391101275,0.041719,0.04173875,0E-8,0E-8,0.0,0.5309444199104157
9.041719,0.04172295000000000231608898725,0.00001579999999999768391101275,0.041719,0.04173875,0E-8,0E-8,0.0,0.5309444199104157
9.141719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,-0.00001975,-0.00001975,0.0,0.5309444199104157
9.241719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0.00001975,0.0,0.5309444199104157
9.341719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
9.441719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
9.541719,0.04172295000000000231608898725,-0.00000395000000000231608898725,0.041719,0.04171900,0E-8,0E-8,0.0,0.5309444199104157
0.441157,0.04116811250000000228528931890,0.00000213749999999771471068110,0.041157,0.04117025,0.00001325,0.00002700,0.0,0.5405266538214515
0.541210,0.04116811250000000228528931890,0.00002013749999999771471068110,0.041210,0.04118825,0.00001800,0.00000475,0.0,0.5386929526979453
0.641229,0.04116811250000000228528931890,0.00002013749999999771471068110,0.041229,0.04118825,0E-8,-0.00001800,0.0,0.5380386139879811
0.741157,0.04116811250000000228528931890,0.00002013749999999771471068110,0.041157,0.04118825,0E-8,0E-8,0.0,0.5405266538214515
0.841157,0.04116811250000000228528931890,0.00000688749999999771471068110,0.041157,0.04117500,-0.00001325,-0.00001325,0.0,0.5405266538214515
0.941157,0.04116811250000000228528931890,-0.00001111250000000228528931890,0.041157,0.04115700,-0.00001800,-0.00000475,0.0,0.5405266538214515
1.041157,0.04116811250000000228528931890,0.00000288749999999771471068110,0.041157,0.04117100,0.00001400,0.00003200,0.0,0.5405266538214515
1.141213,0.04116742500000000228525115498,0.00000357499999999771474884502,0.041213,0.04117100,0E-8,-0.00001400,0.0,0.5385895302700627
1.241157,0.04116673750000000228521299106,0.00000426249999999771478700894,0.041157,0.04117100,0E-8,0E-8,0.0,0.5405266538214515
1.341157,0.04116605000000000228517482714,0.00000494999999999771482517286,0.041157,0.04117100,0E-8,0E-8,0.0,0.5405266538214515
1.441157,0.04116605000000000228517482714,-0.00000905000000000228517482714,0.041157,0.04115700,-0.00001400,-0.00001400,0.0,0.5405266538214515
1.541157,0.04116538750000000228513805100,-0.00000838750000000228513805100,0.041157,0.04115700,0E-8,0.00001400,0.0,0.5405266538214515
1.641157,0.04116450000000000228508878486,-0.00000750000000000228508878486,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
1.741157,0.04116361250000000228503951871,-0.00000661250000000228503951871,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
1.841157,0.04116401250000000228506172317,-0.00000701250000000228506172317,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
1.941157,0.04116507500000000228512070377,-0.00000807500000000228512070377,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
2.041157,0.04116636250000000228519217438,-0.00000936250000000228519217438,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
2.141157,0.04116710000000000228523311385,-0.00001010000000000228523311385,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
2.241157,0.04116655000000000228520258272,-0.00000955000000000228520258272,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
2.341157,0.04116600000000000228517205158,-0.00000900000000000228517205158,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
2.441157,0.04116545000000000228514152044,-0.00000845000000000228514152044,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
2.541157,0.04116545000000000228514152044,0.00000504999999999771485847956,0.041157,0.04117050,0.00001350,0.00001350,0.0,0.5405266538214515
2.641211,0.04116545000000000228514152044,0.00000504999999999771485847956,0.041211,0.04117050,0E-8,-0.00001350,0.0,0.5386584741423451
2.741157,0.04116545000000000228514152044,0.00003079999999999771485847956,0.041157,0.04119625,0.00002575,0.00002575,0.0,0.5405266538214515
2.841260,0.04116545000000000228514152044,0.00003079999999999771485847956,0.041260,0.04119625,0E-8,-0.00002575,0.0,0.5369401556718132
2.941157,0.04116545000000000228514152044,0.00001729999999999771485847956,0.041157,0.04118275,-0.00001350,-0.00001350,0.0,0.5405266538214515
3.041157,0.04116545000000000228514152044,0.00002029999999999771485847956,0.041157,0.04118575,0.00000300,0.00001650,0.0,0.5405266538214515
3.141169,0.04116545000000000228514152044,-0.00000545000000000228514152044,0.041169,0.04116000,-0.00002575,-0.00002875,0.0,0.5400757235448886
3.241157,0.04116545000000000228514152044,-0.00000545000000000228514152044,0.041157,0.04116000,0E-8,0.00002575,0.0,0.5405266538214515
3.341157,0.04116545000000000228514152043,-0.00000545000000000228514152043,0.041157,0.04116000,0E-8,0E-8,0.0,0.5405266538214515
3.441157,0.04116545000000000228514152043,-0.00000845000000000228514152043,0.041157,0.04115700,-0.00000300,-0.00000300,0.0,0.5405266538214515
3.541157,0.04116545000000000228514152043,-0.00000845000000000228514152043,0.041157,0.04115700,0E-8,0.00000300,0.0,0.5405266538214515
3.641157,0.04116477500000000228510405040,-0.00000777500000000228510405040,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
3.741157,0.04116410000000000228506658038,-0.00000710000000000228506658038,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
3.841157,0.04116213750000000228495763974,-0.00000513750000000228495763974,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
3.941157,0.04116017500000000228484869911,-0.00000317500000000228484869911,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.041157,0.04115888750000000228477722850,-0.00000188750000000228477722850,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.141157,0.04115745000000000228469743122,-4.5000000000228469743122E-7,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.241157,0.04115730000000000228468910455,-3.0000000000228468910455E-7,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.341157,0.04115715000000000228468077788,-1.5000000000228468077788E-7,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.441157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.541157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.641157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.741157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.841157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
4.941157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.041157,0.04115757500000000228470437011,-5.7500000000228470437011E-7,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.141157,0.04115815000000000228473628902,-0.00000115000000000228473628902,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.241157,0.04115872500000000228476820793,-0.00000172500000000228476820793,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.341157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.441157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.541157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.641157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.741157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.841157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
5.941157,0.04115930000000000228480012684,0.00000919999999999771519987316,0.041157,0.04116850,0.00001150,0.00001150,0.0,0.5405266538214515
6.041203,0.04115930000000000228480012684,0.00000919999999999771519987316,0.041203,0.04116850,0E-8,-0.00001150,0.0,0.5388999167573798
6.141157,0.04115930000000000228480012684,0.00000919999999999771519987316,0.041157,0.04116850,0E-8,0E-8,0.0,0.5405266538214515
6.241157,0.04115930000000000228480012684,0.00000919999999999771519987316,0.041157,0.04116850,0E-8,0E-8,0.0,0.5405266538214515
6.341157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,-0.00001150,-0.00001150,0.0,0.5405266538214515
6.441157,0.04115930000000000228480012684,-0.00000230000000000228480012684,0.041157,0.04115700,0E-8,0.00001150,0.0,0.5405266538214515
6.541157,0.04115930000000000228480012685,-0.00000230000000000228480012685,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
6.641157,0.04115930000000000228480012685,-0.00000230000000000228480012685,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
6.741157,0.04115930000000000228480012685,-0.00000230000000000228480012685,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
6.841157,0.04115930000000000228480012685,-0.00000230000000000228480012685,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
6.941157,0.04115930000000000228480012685,-0.00000230000000000228480012685,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.041157,0.04115872500000000228476820794,-0.00000172500000000228476820794,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.141157,0.04115815000000000228473628903,-0.00000115000000000228473628903,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.241157,0.04115757500000000228470437012,-5.7500000000228470437012E-7,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.341157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.441157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.541157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.641157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.741157,0.04115700000000000228467245120,-2.28467245120E-18,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.841157,0.04115760000000000228470575789,-6.0000000000228470575789E-7,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
7.941157,0.04115820000000000228473906458,-0.00000120000000000228473906458,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.041157,0.04115880000000000228477237127,-0.00000180000000000228477237127,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.141157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.241157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.341157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.441157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.541157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.641157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
8.741157,0.04115940000000000228480567796,0.00000959999999999771519432204,0.041157,0.04116900,0.00001200,0.00001200,0.0,0.5405266538214515
8.841205,0.04115940000000000228480567796,0.00000959999999999771519432204,0.041205,0.04116900,0E-8,-0.00001200,0.0,0.5388309110698509
8.941157,0.04115940000000000228480567796,0.00000959999999999771519432204,0.041157,0.04116900,0E-8,0E-8,0.0,0.5405266538214515
9.041157,0.04115940000000000228480567796,0.00000959999999999771519432204,0.041157,0.04116900,0E-8,0E-8,0.0,0.5405266538214515
9.141157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,-0.00001200,-0.00001200,0.0,0.5405266538214515
9.241157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0.00001200,0.0,0.5405266538214515
9.341157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
9.441157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
9.541157,0.04115940000000000228480567796,-0.00000240000000000228480567796,0.041157,0.04115700,0E-8,0E-8,0.0,0.5405266538214515
0.440835,0.04084222500000000226719892865,0.00000127499999999773280107135,0.040835,0.04084350,0.00000850,0.00001800,0.0,0.5461743137127653
0.540869,0.04084222500000000226719892865,0.00001377499999999773280107135,0.040869,0.04085600,0.00001250,0.00000400,0.0,0.5449718318979473
0.640885,0.04084222500000000226719892865,0.00001377499999999773280107135,0.040885,0.04085600,0E-8,-0.00001250,0.0,0.5444077883433598
0.740835,0.04084222500000000226719892865,0.00001377499999999773280107135,0.040835,0.04085600,0E-8,0E-8,0.0,0.5461743137127653
0.840835,0.04084222500000000226719892865,0.00000527499999999773280107135,0.040835,0.04084750,-0.00000850,-0.00000850,0.0,0.5461743137127653
0.940835,0.04084222500000000226719892865,-0.00000722500000000226719892865,0.040835,0.04083500,-0.00001250,-0.00000400,0.0,0.5461743137127653
1.040835,0.04084222500000000226719892865,7.7499999999773280107135E-7,0.040835,0.04084300,0.00000800,0.00002050,0.0,0.5461743137127653
1.140867,0.04084175000000000226717256084,0.00000124999999999773282743916,0.040867,0.04084300,0E-8,-0.00000800,0.0,0.5450424195324137
1.240835,0.04084127500000000226714619305,0.00000172499999999773285380695,0.040835,0.04084300,0E-8,0E-8,0.0,0.5461743137127653
1.340835,0.04084080000000000226711982526,0.00000219999999999773288017474,0.040835,0.04084300,0E-8,0E-8,0.0,0.5461743137127653
1.440835,0.04084080000000000226711982526,-0.00000580000000000226711982526,0.040835,0.04083500,-0.00000800,-0.00000800,0.0,0.5461743137127653
1.540835,0.04084037500000000226709623302,-0.00000537500000000226709623302,0.040835,0.04083500,0E-8,0.00000800,0.0,0.5461743137127653
1.640835,0.04083963750000000226705529354,-0.00000463750000000226705529354,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
1.740835,0.04083890000000000226701435406,-0.00000390000000000226701435406,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
1.840835,0.04083881250000000226700949683,-0.00000381250000000226700949683,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
1.940835,0.04083915000000000226702823184,-0.00000415000000000226702823184,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
2.040835,0.04083980000000000226706431408,-0.00000480000000000226706431408,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
2.140835,0.04084005000000000226707819188,-0.00000505000000000226707819188,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
2.240835,0.04083965000000000226705598741,-0.00000465000000000226705598741,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
2.340835,0.04083925000000000226703378296,-0.00000425000000000226703378296,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
2.440835,0.04083885000000000226701157849,-0.00000385000000000226701157849,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
2.540835,0.04083885000000000226701157850,0.00000239999999999773298842150,0.040835,0.04084125,0.00000625,0.00000625,0.0,0.5461743137127653
2.640860,0.04083885000000000226701157849,0.00000239999999999773298842151,0.040860,0.04084125,0E-8,-0.00000625,0.0,0.5452896203187767
2.740835,0.04083885000000000226701157850,0.00001539999999999773298842150,0.040835,0.04085425,0.00001300,0.00001300,0.0,0.5461743137127653
2.840887,0.04083885000000000226701157849,0.00001539999999999773298842151,0.040887,0.04085425,0E-8,-0.00001300,0.0,0.54433736498286
2.940835,0.04083885000000000226701157850,0.00000914999999999773298842150,0.040835,0.04084800,-0.00000625,-0.00000625,0.0,0.5461743137127653
3.040835,0.04083885000000000226701157849,0.00000914999999999773298842151,0.040835,0.04084800,0E-8,0.00000625,0.0,0.5461743137127653
3.140835,0.04083885000000000226701157850,-0.00000385000000000226701157850,0.040835,0.04083500,-0.00001300,-0.00001300,0.0,0.5461743137127653
3.240835,0.04083885000000000226701157851,-0.00000385000000000226701157851,0.040835,0.04083500,0E-8,0.00001300,0.0,0.5461743137127653
3.340835,0.04083885000000000226701157850,-0.00000385000000000226701157850,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
3.440835,0.04083885000000000226701157851,-0.00000385000000000226701157851,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
3.540835,0.04083885000000000226701157852,-0.00000385000000000226701157852,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
3.640835,0.04083853750000000226699423128,-0.00000353750000000226699423128,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
3.740835,0.04083822500000000226697688404,-0.00000322500000000226697688404,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
3.840835,0.04083726250000000226692345456,-0.00000226250000000226692345456,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
3.940835,0.04083630000000000226687002508,-0.00000130000000000226687002508,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
4.040835,0.04083565000000000226683394283,-6.5000000000226683394283E-7,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
4.140835,0.04083500000000000226679786058,-2.26679786058E-18,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
4.240835,0.04083500000000000226679786058,-2.26679786058E-18,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
4.340835,0.04083500000000000226679786058,-2.26679786058E-18,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
4.440835,0.04083500000000000226679786058,-2.26679786058E-18,0.040835,0.04083500,0E-8,0E-8,0.0,0.5461743137127653
